

*******************************************************************************
Ephemeris / WWW_USER Thu May  4 19:54:37 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Neptune (899)                   {source: nep102_merged}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1963-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2023-Jan-01 00:00:00.0000 TDB
Step-size       : 4320 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2438453.500000000, A.D. 1964-Feb-28 00:00:00.0000, -3.117489866212265E+09, -3.292496209363966E+09,  1.396151764056222E+08,
2438456.500000000, A.D. 1964-Mar-02 00:00:00.0000, -3.116476612314847E+09, -3.293452950364093E+09,  1.396115703917642E+08,
2438459.500000000, A.D. 1964-Mar-05 00:00:00.0000, -3.115463012300631E+09, -3.294409346488048E+09,  1.396079586844463E+08,
2438462.500000000, A.D. 1964-Mar-08 00:00:00.0000, -3.114449097196232E+09, -3.295365405934274E+09,  1.396043483292928E+08,
2438465.500000000, A.D. 1964-Mar-11 00:00:00.0000, -3.113434961072712E+09, -3.296321183650599E+09,  1.396007319800842E+08,
2438468.500000000, A.D. 1964-Mar-14 00:00:00.0000, -3.112420603366269E+09, -3.297276689230810E+09,  1.395971001333487E+08,
2438471.500000000, A.D. 1964-Mar-17 00:00:00.0000, -3.111406015855278E+09, -3.298231928137421E+09,  1.395934435670381E+08,
2438474.500000000, A.D. 1964-Mar-20 00:00:00.0000, -3.110391190302219E+09, -3.299186905855591E+09,  1.395897530544519E+08,
2438477.500000000, A.D. 1964-Mar-23 00:00:00.0000, -3.109376118432179E+09, -3.300141627888884E+09,  1.395860193626175E+08,
2438480.500000000, A.D. 1964-Mar-26 00:00:00.0000, -3.108360791910719E+09, -3.301096099738307E+09,  1.395822332519820E+08,
2438483.500000000, A.D. 1964-Mar-29 00:00:00.0000, -3.107345165855600E+09, -3.302050268711758E+09,  1.395784235924275E+08,
2438486.500000000, A.D. 1964-Apr-01 00:00:00.0000, -3.106329208999040E+09, -3.303004078641354E+09,  1.395746290889196E+08,
2438489.500000000, A.D. 1964-Apr-04 00:00:00.0000, -3.105312933387131E+09, -3.303957529710442E+09,  1.395708552573781E+08,
2438492.500000000, A.D. 1964-Apr-07 00:00:00.0000, -3.104296351119308E+09, -3.304910622014122E+09,  1.395671076246784E+08,
2438495.500000000, A.D. 1964-Apr-10 00:00:00.0000, -3.103279474374264E+09, -3.305863355598341E+09,  1.395633917278965E+08,
2438498.500000000, A.D. 1964-Apr-13 00:00:00.0000, -3.102262315408659E+09, -3.306815730497779E+09,  1.395597131111732E+08,
2438501.500000000, A.D. 1964-Apr-16 00:00:00.0000, -3.101244886068626E+09, -3.307767752926501E+09,  1.395560711856833E+08,
2438504.500000000, A.D. 1964-Apr-19 00:00:00.0000, -3.100227185372720E+09, -3.308719501174636E+09,  1.395523901178992E+08,
2438507.500000000, A.D. 1964-Apr-22 00:00:00.0000, -3.099209201325269E+09, -3.309670993901692E+09,  1.395486458939340E+08,
